Shipment_ID,Order_Date,Promised_Delivery_Date,Actual_Delivery_Date,Delay_Days,Delay_Status,On_Time_Flag,Origin_City,Origin_State,Origin_Region,Destination_City,Destination_State,Destination_Region,Route_ID,Distance_Miles,Warehouse_ID,Warehouse_City,Warehouse_State,Carrier,Ship_Mode,Product_Category,Product_Weight_kg,Order_Value,Shipping_Cost,Customer_Segment,Customer_ID,Weather_Condition,Traffic_Condition
SHP-2023-0266089,2023-08-16,2023-08-22,,,,,Dallas,TX,South,Atlanta,GA,South,RT-0191,808,WH-002,Dallas,TX,OnTrac,Standard,Apparel,240.35,10763.97,52.46,B2B,CUST-05411,,Low
SHP-2021-0053820,2021-11-17,2021-11-25,,,,,Detroit,MI,Central,Philadelphia,PA,East,RT-0056,1848,WH-001,Chicago,IL,DHL,Standard,Electronics,360.13,14709.91,106.63,B2C,CUST-01654,Clear,Medium
SHP-2022-0382511,2022-01-28,2022-02-06,,,,,Los Angeles,CA,West,Portland,OR,West,RT-0121,1465,WH-003,Los Angeles,CA,USPS,Standard,Industrial,9.54,6984.95,30.51,B2B,CUST-03803,Clear,
SHP-2024-0320477,2024-08-09,2024-08-17,,,,,Charlotte,NC,South,Baltimore,MD,East,RT-0081,2067,WH-008,Houston,TX,FedEx,Standard,Food & Beverage,329.41,12142.7,51.23,B2C,CUST-07109,Clear,Low
SHP-2021-0063915,2021-06-06,2021-06-08,,,,,Boston,MA,East,Las Vegas,NV,West,RT-0147,2749,WH-005,Atlanta,GA,FedEx,Air,Pharmaceuticals,51.42,6991.66,202.62,B2B,CUST-00029,Clear,Medium
SHP-2022-0259908,2022-03-03,2022-03-09,,,,,Seattle,WA,West,Dallas,TX,South,RT-0158,985,WH-003,Los Angeles,CA,USPS,Ground,Pharmaceuticals,346.61,3952.58,43.4,B2B,CUST-04321,Fog,Medium
SHP-2024-0303873,2024-04-05,2024-04-10,,,,,San Francisco,CA,West,Nashville,TN,South,RT-0076,1156,WH-008,Houston,TX,UPS,Ground,Automotive,195.17,8609.64,36.37,B2B,CUST-07011,Clear,Low
SHP-2022-0272250,2022-06-04,2022-06-11,,,,,Detroit,MI,Central,Minneapolis,MN,Central,RT-0049,697,WH-009,Minneapolis,MN,OnTrac,Ground,Automotive,399.09,8621.48,65.42,B2B,CUST-06122,Fog,
SHP-2022-0437379,2022-07-02,2022-07-10,,,,,Houston,TX,South,New York,NY,East,RT-0084,1688,WH-010,Phoenix,AZ,UPS,Standard,Industrial,53.17,8921.0,21.47,B2C,CUST-05085,Snow,Low
SHP-2022-0249259,2022-12-31,2023-01-08,,,,,Atlanta,GA,South,New York,NY,East,RT-0073,616,WH-006,Seattle,WA,USPS,Standard,Food & Beverage,381.08,14649.02,41.8,B2B,CUST-01581,Clear,Severe
SHP-2022-0431530,2022-11-18,2022-11-25,,,,,Los Angeles,CA,West,San Francisco,CA,West,RT-0124,898,WH-010,Phoenix,AZ,UPS,Ground,Furniture,4.56,9386.01,34.99,B2C,CUST-01410,Clear,Low
SHP-2022-0438877,2022-06-22,2022-06-24,,,,,Philadelphia,PA,East,Seattle,WA,West,RT-0148,1296,WH-008,Houston,TX,DHL,Air,Pharmaceuticals,337.88,6404.31,619.27,B2C,CUST-01142,Fog,Low
SHP-2021-0060100,2021-04-19,2021-04-26,,,,,Minneapolis,MN,Central,Portland,OR,West,RT-0092,1024,WH-001,Chicago,IL,USPS,Ground,Pharmaceuticals,424.4,2831.76,95.62,B2B,CUST-00885,Snow,Medium
SHP-2022-0090173,2022-09-29,2022-10-04,,,,,Hartford,CT,East,Newark,NJ,East,RT-0116,1151,WH-006,Seattle,WA,OnTrac,Ground,Furniture,238.53,6731.82,90.51,B2B,CUST-01370,Rain,Low
SHP-2023-0202823,2023-06-18,2023-06-20,,,,,New York,NY,East,Charlotte,NC,South,RT-0131,927,WH-008,Houston,TX,FedEx,Air,Industrial,349.55,11557.14,436.77,B2B,CUST-01170,Clear,Low
SHP-2024-0419321,2024-08-28,2024-08-31,,,,,Columbus,OH,Central,Hartford,CT,East,RT-0179,658,WH-010,Phoenix,AZ,FedEx,Express,Electronics,156.49,12772.22,134.35,B2C,CUST-02623,Clear,Low
SHP-2023-0029615,2023-03-09,2023-03-11,,,,,Boston,MA,East,San Francisco,CA,West,RT-0161,1896,WH-004,New York,NY,FedEx,Express,Pharmaceuticals,174.78,1447.62,158.11,Government,CUST-06630,Storm,Low
SHP-2024-0176499,2024-06-13,2024-06-16,,,,,Las Vegas,NV,West,Houston,TX,South,RT-0123,2017,WH-005,Atlanta,GA,USPS,Express,Electronics,239.45,3118.19,251.05,B2B,CUST-05277,Fog,High
SHP-2024-0343166,2024-08-13,2024-08-15,,,,,Philadelphia,PA,East,Kansas City,MO,Central,RT-0106,2008,WH-004,New York,NY,UPS,Express,Furniture,475.82,9204.53,307.07,Government,CUST-03447,Snow,Medium
SHP-2022-0255781,2022-12-13,2022-12-19,,,,,Indianapolis,IN,Central,Charlotte,NC,South,RT-0172,2144,WH-002,Dallas,TX,UPS,Ground,Furniture,219.35,9105.18,37.81,B2B,CUST-05105,Storm,Medium
SHP-2023-0050202,2023-05-25,2023-05-27,,,,,Charlotte,NC,South,Nashville,TN,South,RT-0062,2474,WH-010,Phoenix,AZ,DHL,Express,Automotive,29.48,7919.79,79.16,B2B,CUST-05671,Clear,High
SHP-2023-0024323,2023-06-01,2023-06-04,,,,,Philadelphia,PA,East,Atlanta,GA,South,RT-0008,2205,WH-010,Phoenix,AZ,FedEx,Express,Furniture,144.14,3316.31,119.47,B2C,CUST-04306,Fog,Low
SHP-2023-0196476,2023-11-10,2023-11-15,,,,,Minneapolis,MN,Central,Minneapolis,MN,Central,RT-0036,2207,WH-002,Dallas,TX,USPS,Standard,Electronics,19.42,8380.4,40.49,B2C,CUST-01283,Rain,Low
SHP-2023-0396897,2023-02-06,2023-02-11,,,,,Charlotte,NC,South,Boston,MA,East,RT-0194,2154,WH-009,Minneapolis,MN,USPS,Ground,Electronics,7.06,7898.03,29.82,Government,CUST-00712,Rain,Severe
SHP-2021-0284703,2021-04-29,2021-05-01,,,,,Seattle,WA,West,Las Vegas,NV,West,RT-0106,226,WH-004,New York,NY,UPS,Air,Food & Beverage,20.69,9272.09,132.68,B2B,CUST-01477,Clear,Medium
SHP-2021-0257093,2021-04-24,2021-05-01,,,,,Baltimore,MD,East,Charlotte,NC,South,RT-0108,488,WH-005,Atlanta,GA,FedEx,Ground,Food & Beverage,57.23,8181.29,64.76,B2B,CUST-02477,Clear,High
SHP-2023-0323265,2023-12-01,2023-12-07,,,,,Portland,OR,West,Charlotte,NC,South,RT-0128,2258,WH-002,Dallas,TX,USPS,Standard,Electronics,3.87,11003.62,31.52,B2B,CUST-04630,Clear,Medium
SHP-2023-0027307,2023-06-24,2023-07-01,,,,,Charlotte,NC,South,Newark,NJ,East,RT-0101,2845,WH-005,Atlanta,GA,FedEx,Standard,Industrial,406.56,7355.56,98.44,B2B,CUST-00548,Rain,Severe
SHP-2021-0059807,2021-04-25,2021-05-04,,,,,New York,NY,East,Las Vegas,NV,West,RT-0065,130,WH-003,Los Angeles,CA,USPS,Standard,Automotive,11.65,9217.72,16.12,B2C,CUST-07556,Rain,Medium
SHP-2021-0331127,2021-02-23,2021-03-02,,,,,Atlanta,GA,South,Columbus,OH,Central,RT-0125,2068,WH-006,Seattle,WA,UPS,Standard,Pharmaceuticals,14.75,12932.63,16.66,B2B,CUST-05950,Clear,Severe
SHP-2023-0234792,2023-08-22,2023-08-27,,,,,Detroit,MI,Central,Minneapolis,MN,Central,RT-0062,1876,WH-002,Dallas,TX,FedEx,Ground,Electronics,310.16,6118.26,42.1,B2B,CUST-01338,Clear,High
SHP-2024-0261340,2024-04-19,2024-04-24,,,,,Seattle,WA,West,Dallas,TX,South,RT-0186,796,WH-010,Phoenix,AZ,UPS,Ground,Furniture,454.88,12138.84,80.77,B2B,CUST-06065,Clear,High
SHP-2023-0210869,2023-04-27,2023-04-29,,,,,Los Angeles,CA,West,Kansas City,MO,Central,RT-0144,2621,WH-001,Chicago,IL,DHL,Express,Pharmaceuticals,250.82,6590.4,125.74,B2C,CUST-05914,Clear,Low
SHP-2023-0085039,2023-03-08,2023-03-10,,,,,Baltimore,MD,East,Dallas,TX,South,RT-0113,972,WH-008,Houston,TX,USPS,Express,Furniture,308.28,7685.56,230.14,B2B,CUST-01831,Fog,
SHP-2024-0000595,2024-08-09,2024-08-15,,,,,Seattle,WA,West,Philadelphia,PA,East,RT-0083,2792,WH-003,Los Angeles,CA,UPS,Standard,Pharmaceuticals,317.35,5949.22,65.46,B2B,CUST-00193,Clear,Low
SHP-2021-0216037,2021-03-28,2021-03-30,,,,,Detroit,MI,Central,Houston,TX,South,RT-0153,1842,WH-010,Phoenix,AZ,USPS,Express,Pharmaceuticals,52.2,8809.3,100.82,B2B,CUST-01644,Clear,Severe
SHP-2022-0120965,2022-04-14,2022-04-16,,,,,Indianapolis,IN,Central,Chicago,IL,Central,RT-0077,311,WH-002,Dallas,TX,UPS,Air,Medical Supplies,281.7,6839.76,252.71,B2C,CUST-06055,Rain,Medium
SHP-2021-0206067,2021-07-30,2021-08-05,,,,,Boston,MA,East,Hartford,CT,East,RT-0158,1775,WH-005,Atlanta,GA,FedEx,Ground,Automotive,209.83,195.2,47.11,Government,CUST-03830,Fog,Medium
SHP-2023-0379622,2023-02-07,2023-02-14,,,,,Nashville,TN,South,Dallas,TX,South,RT-0181,2065,WH-006,Seattle,WA,FedEx,Ground,Industrial,429.3,3002.82,156.04,B2C,CUST-03980,Clear,Medium
SHP-2023-0051537,2023-08-19,2023-08-22,,,,,Atlanta,GA,South,Seattle,WA,West,RT-0007,2171,WH-004,New York,NY,FedEx,Express,Automotive,483.13,65.12,277.62,B2B,CUST-06318,Fog,Medium
SHP-2021-0011395,2021-01-01,2021-01-02,,,,,Minneapolis,MN,Central,San Francisco,CA,West,RT-0156,831,WH-009,Minneapolis,MN,FedEx,Air,Apparel,159.58,6511.08,191.34,Government,CUST-07276,Rain,High
SHP-2022-0212769,2022-01-28,2022-02-02,,,,,Houston,TX,South,Dallas,TX,South,RT-0154,2236,WH-009,Minneapolis,MN,UPS,Ground,Electronics,314.03,6360.35,84.11,B2B,CUST-06706,Clear,Severe
SHP-2022-0223454,2022-07-24,2022-07-28,,,,,Philadelphia,PA,East,Boston,MA,East,RT-0124,1810,WH-004,New York,NY,OnTrac,Ground,Pharmaceuticals,276.6,2553.03,41.1,B2C,CUST-05256,Clear,High
SHP-2021-0449286,2021-09-16,2021-09-22,,,,,Boston,MA,East,Houston,TX,South,RT-0149,900,WH-008,Houston,TX,DHL,Standard,Furniture,15.42,11131.94,24.39,B2C,CUST-02738,Clear,Severe
SHP-2022-0367433,2022-02-24,2022-03-04,,,,,Houston,TX,South,Newark,NJ,East,RT-0083,2337,WH-001,Chicago,IL,FedEx,Standard,Medical Supplies,269.44,4199.8,26.3,B2C,CUST-03816,Clear,Medium
SHP-2021-0225307,2021-05-04,2021-05-08,,,,,Portland,OR,West,Atlanta,GA,South,RT-0100,2165,WH-007,Philadelphia,PA,UPS,Ground,Furniture,453.06,14921.9,122.49,B2C,CUST-05505,Clear,Low
SHP-2023-0352118,2023-04-06,2023-04-13,,,,,Indianapolis,IN,Central,New York,NY,East,RT-0143,2899,WH-003,Los Angeles,CA,FedEx,Ground,Pharmaceuticals,312.99,10103.71,99.16,Government,CUST-07475,Rain,Low
SHP-2022-0252439,2022-11-04,2022-11-09,,,,,Seattle,WA,West,Hartford,CT,East,RT-0046,1072,WH-002,Dallas,TX,OnTrac,Ground,Furniture,496.48,13997.59,103.24,B2B,CUST-07809,Clear,High
SHP-2022-0259338,2022-10-12,2022-10-19,,,,,Charlotte,NC,South,Minneapolis,MN,Central,RT-0151,2819,WH-001,Chicago,IL,FedEx,Ground,Pharmaceuticals,92.51,9916.05,70.81,B2C,CUST-07444,Rain,Low
SHP-2021-0236257,2021-11-30,2021-12-03,,,,,New York,NY,East,New York,NY,East,RT-0180,2892,WH-005,Atlanta,GA,DHL,Express,Industrial,473.61,10652.71,224.1,B2B,CUST-04785,,
SHP-2024-0221352,2024-07-19,2024-07-24,,,,,Chicago,IL,Central,Columbus,OH,Central,RT-0040,1281,WH-009,Minneapolis,MN,UPS,Ground,Electronics,5.19,12542.44,22.72,B2C,CUST-03128,Fog,Medium
SHP-2024-0312975,2024-11-18,2024-11-21,,,,,Atlanta,GA,South,Nashville,TN,South,RT-0050,1839,WH-003,Los Angeles,CA,UPS,Express,Food & Beverage,473.87,13373.27,166.42,B2C,CUST-02998,Snow,Medium
SHP-2023-0365113,2023-09-03,2023-09-09,,,,,Portland,OR,West,New York,NY,East,RT-0075,1952,WH-006,Seattle,WA,USPS,Ground,Pharmaceuticals,112.39,6481.83,81.35,B2C,CUST-02093,Clear,Medium
SHP-2023-0128189,2023-03-20,2023-03-25,,,,,Detroit,MI,Central,Newark,NJ,East,RT-0157,1041,WH-007,Philadelphia,PA,FedEx,Standard,Pharmaceuticals,334.91,4089.91,76.22,B2B,CUST-03736,Storm,Low
SHP-2022-0074366,2022-12-26,2023-01-01,,,,,Charlotte,NC,South,New York,NY,East,RT-0090,1164,WH-007,Philadelphia,PA,UPS,Ground,Furniture,441.52,6408.04,173.84,B2C,CUST-00401,Snow,Severe
SHP-2023-0304658,2023-08-11,2023-08-16,,,,,Chicago,IL,Central,Baltimore,MD,East,RT-0170,245,WH-002,Dallas,TX,OnTrac,Ground,Electronics,56.97,9253.17,29.25,B2B,CUST-07587,Clear,Medium
SHP-2023-0153475,2023-05-10,2023-05-12,,,,,Los Angeles,CA,West,Nashville,TN,South,RT-0137,2505,WH-005,Atlanta,GA,DHL,Air,Electronics,319.01,9428.79,462.53,B2C,CUST-00007,Clear,Medium
SHP-2021-0207155,2021-03-17,2021-03-19,,,,,Portland,OR,West,Houston,TX,South,RT-0083,2686,WH-007,Philadelphia,PA,DHL,Express,Food & Beverage,158.23,1573.45,201.73,B2B,CUST-00746,Clear,Medium
SHP-2022-0345761,2022-12-29,2023-01-08,,,,,Newark,NJ,East,Phoenix,AZ,West,RT-0049,1325,WH-005,Atlanta,GA,UPS,Standard,Furniture,352.07,11717.59,66.77,B2C,CUST-01896,Fog,Medium
SHP-2024-0320973,2024-03-10,2024-03-15,,,,,Chicago,IL,Central,Charlotte,NC,South,RT-0033,2943,WH-003,Los Angeles,CA,DHL,Standard,Furniture,23.66,11703.7,24.77,B2B,CUST-06579,Clear,Low
SHP-2021-0164106,2021-06-14,2021-06-21,,,,,Philadelphia,PA,East,Newark,NJ,East,RT-0191,1117,WH-010,Phoenix,AZ,DHL,Ground,Electronics,497.87,11090.9,179.96,B2B,CUST-01380,Snow,Medium
SHP-2022-0055688,2022-10-30,2022-11-04,,,,,Newark,NJ,East,Los Angeles,CA,West,RT-0121,489,WH-008,Houston,TX,FedEx,Ground,Furniture,201.88,3327.6,96.24,B2C,CUST-05063,Rain,High
SHP-2024-0137099,2024-06-19,2024-06-21,,,,,New York,NY,East,Houston,TX,South,RT-0031,1691,WH-001,Chicago,IL,OnTrac,Express,Apparel,170.18,869.24,182.45,B2C,CUST-00961,Clear,Medium
SHP-2021-0433187,2021-04-17,2021-04-26,,,,,Boston,MA,East,Newark,NJ,East,RT-0041,1269,WH-006,Seattle,WA,FedEx,Standard,Pharmaceuticals,397.1,1885.68,61.2,B2B,CUST-00891,Rain,Low
SHP-2023-0378337,2023-01-29,2023-01-31,,,,,Nashville,TN,South,Phoenix,AZ,West,RT-0073,600,WH-005,Atlanta,GA,OnTrac,Express,Electronics,438.02,3617.95,214.68,Government,CUST-03307,Snow,Medium
SHP-2023-0403138,2023-09-05,2023-09-09,,,,,Atlanta,GA,South,Miami,FL,South,RT-0057,1252,WH-001,Chicago,IL,FedEx,Ground,Pharmaceuticals,215.58,13688.38,59.27,B2B,CUST-05114,Clear,Low
SHP-2022-0226307,2022-12-20,2022-12-27,,,,,Baltimore,MD,East,Las Vegas,NV,West,RT-0014,216,WH-006,Seattle,WA,FedEx,Ground,Industrial,193.71,4350.92,93.35,Government,CUST-05771,Clear,High
SHP-2023-0076986,2023-12-02,2023-12-04,,,,,Seattle,WA,West,Miami,FL,South,RT-0019,976,WH-003,Los Angeles,CA,UPS,Air,Electronics,408.31,3647.98,502.68,B2B,CUST-00389,Clear,Low
SHP-2023-0417083,2023-01-28,2023-01-30,,,,,Kansas City,MO,Central,Kansas City,MO,Central,RT-0024,771,WH-002,Dallas,TX,UPS,Air,Electronics,337.13,11852.62,225.88,Government,CUST-06143,Clear,High
SHP-2022-0081896,2022-04-05,2022-04-06,,,,,Portland,OR,West,Philadelphia,PA,East,RT-0063,958,WH-010,Phoenix,AZ,FedEx,Air,Automotive,100.84,866.78,287.52,B2C,CUST-03651,Clear,Severe
SHP-2023-0313178,2023-11-05,2023-11-13,,,,,Miami,FL,South,Chicago,IL,Central,RT-0016,2363,WH-001,Chicago,IL,USPS,Standard,Automotive,460.8,1593.0,131.08,B2B,CUST-01606,Fog,High
SHP-2022-0126792,2022-03-29,2022-04-05,,,,,Detroit,MI,Central,Dallas,TX,South,RT-0093,2001,WH-008,Houston,TX,FedEx,Ground,Electronics,159.54,13203.6,50.6,B2C,CUST-07208,Snow,
SHP-2022-0246058,2022-12-17,2022-12-19,,,,,San Francisco,CA,West,New York,NY,East,RT-0086,2502,WH-009,Minneapolis,MN,DHL,Air,Food & Beverage,185.02,13794.87,216.03,B2C,CUST-05761,Clear,Low
SHP-2022-0418293,2022-01-09,2022-01-14,,,,,Portland,OR,West,San Francisco,CA,West,RT-0022,2917,WH-006,Seattle,WA,FedEx,Ground,Automotive,293.56,3051.24,85.54,B2B,CUST-06507,Rain,Medium
SHP-2022-0133552,2022-10-08,2022-10-13,,,,,Philadelphia,PA,East,Philadelphia,PA,East,RT-0081,1850,WH-010,Phoenix,AZ,FedEx,Ground,Pharmaceuticals,315.71,11730.89,124.91,B2B,CUST-04202,Snow,Low
SHP-2021-0165820,2021-06-03,2021-06-05,,,,,Minneapolis,MN,Central,Kansas City,MO,Central,RT-0093,280,WH-008,Houston,TX,DHL,Air,Furniture,184.61,13919.46,227.18,B2C,CUST-03091,Clear,Low
SHP-2021-0440228,2021-07-01,2021-07-07,,,,,Portland,OR,West,Houston,TX,South,RT-0176,1248,WH-005,Atlanta,GA,USPS,Ground,Food & Beverage,298.59,12571.86,87.69,Government,CUST-02695,Snow,Low
SHP-2022-0045641,2022-12-22,2022-12-28,,,,,New York,NY,East,Philadelphia,PA,East,RT-0184,547,WH-007,Philadelphia,PA,FedEx,Ground,Apparel,412.96,6938.63,158.54,B2B,CUST-01447,Rain,Medium
SHP-2024-0260263,2024-10-25,2024-10-27,,,,,Philadelphia,PA,East,Los Angeles,CA,West,RT-0098,1863,WH-006,Seattle,WA,OnTrac,Express,Furniture,337.97,2397.32,299.38,Government,CUST-04334,Clear,High
SHP-2021-0054638,2021-01-03,2021-01-04,,,,,Newark,NJ,East,Indianapolis,IN,Central,RT-0012,1254,WH-001,Chicago,IL,UPS,Air,Furniture,71.25,14307.17,160.92,B2C,CUST-03544,Rain,High
SHP-2024-0141550,2024-05-08,2024-05-12,,,,,Columbus,OH,Central,New York,NY,East,RT-0140,1385,WH-010,Phoenix,AZ,DHL,Ground,Food & Beverage,239.8,8262.56,81.07,Government,CUST-02028,Fog,Severe
SHP-2023-0059680,2023-12-20,2023-12-24,,,,,New York,NY,East,Indianapolis,IN,Central,RT-0017,736,WH-001,Chicago,IL,FedEx,Ground,Furniture,50.18,3995.29,20.14,B2B,CUST-05579,Snow,High
SHP-2022-0445888,2022-05-05,2022-05-06,,,,,Houston,TX,South,Indianapolis,IN,Central,RT-0191,1491,WH-002,Dallas,TX,FedEx,Air,Automotive,475.61,13398.12,294.08,B2C,CUST-06603,,Medium
SHP-2022-0372598,2022-11-14,2022-11-18,,,,,Newark,NJ,East,Philadelphia,PA,East,RT-0176,836,WH-005,Atlanta,GA,UPS,Ground,Electronics,55.81,412.59,33.28,B2B,CUST-03096,Rain,High
SHP-2021-0365555,2021-07-15,2021-07-21,,,,,Detroit,MI,Central,Atlanta,GA,South,RT-0069,1229,WH-006,Seattle,WA,UPS,Ground,Apparel,18.09,10465.24,30.82,B2B,CUST-02512,Clear,Medium
SHP-2022-0274392,2022-07-24,2022-07-31,,,,,Atlanta,GA,South,Boston,MA,East,RT-0053,2215,WH-005,Atlanta,GA,FedEx,Ground,Apparel,437.68,30.38,75.86,B2C,CUST-04745,Clear,Medium
SHP-2021-0369620,2021-03-01,2021-03-03,,,,,Portland,OR,West,Portland,OR,West,RT-0004,1193,WH-001,Chicago,IL,USPS,Express,Food & Beverage,82.67,14322.18,146.24,B2B,CUST-04044,,Medium
SHP-2021-0212133,2021-08-13,2021-08-15,,,,,Las Vegas,NV,West,Minneapolis,MN,Central,RT-0059,137,WH-002,Dallas,TX,UPS,Air,Electronics,249.89,13799.72,422.53,B2C,CUST-03335,Clear,Medium
SHP-2022-0128527,2022-06-18,2022-06-24,,,,,Columbus,OH,Central,New York,NY,East,RT-0145,1416,WH-002,Dallas,TX,UPS,Standard,Apparel,286.6,12986.27,61.1,B2C,CUST-04263,Rain,Low
SHP-2023-0136132,2023-05-24,2023-05-28,,,,,Hartford,CT,East,Phoenix,AZ,West,RT-0011,1057,WH-004,New York,NY,OnTrac,Ground,Pharmaceuticals,252.71,2543.0,66.22,B2C,CUST-00095,Clear,Low
SHP-2021-0119565,2021-06-30,2021-07-04,,,,,Charlotte,NC,South,Baltimore,MD,East,RT-0085,2862,WH-005,Atlanta,GA,USPS,Ground,Electronics,212.81,14324.29,53.29,B2B,CUST-00601,,Medium
SHP-2022-0374536,2022-05-08,2022-05-14,,,,,Los Angeles,CA,West,Los Angeles,CA,West,RT-0101,2302,WH-001,Chicago,IL,OnTrac,Ground,Electronics,71.7,14152.85,45.76,B2B,CUST-04735,Clear,High
SHP-2022-0030395,2022-06-17,2022-06-23,,,,,Baltimore,MD,East,Portland,OR,West,RT-0072,2333,WH-001,Chicago,IL,USPS,Ground,Electronics,160.35,147.88,43.69,B2C,CUST-03191,Clear,Low
SHP-2021-0029140,2021-11-27,2021-11-29,,,,,Portland,OR,West,Nashville,TN,South,RT-0075,2793,WH-002,Dallas,TX,USPS,Express,Medical Supplies,106.7,14042.22,92.12,B2C,CUST-01422,Rain,Medium
SHP-2021-0407286,2021-08-30,2021-09-05,,,,,Las Vegas,NV,West,Minneapolis,MN,Central,RT-0075,1091,WH-004,New York,NY,FedEx,Ground,Furniture,67.88,10047.95,38.63,B2C,CUST-02013,Snow,Low
SHP-2022-0278878,2022-06-13,2022-06-19,,,,,Baltimore,MD,East,Dallas,TX,South,RT-0130,736,WH-004,New York,NY,OnTrac,Ground,Pharmaceuticals,280.4,6148.86,125.88,B2C,CUST-04129,Storm,Medium
SHP-2024-0210392,2024-03-21,2024-03-22,,,,,Indianapolis,IN,Central,Atlanta,GA,South,RT-0163,1780,WH-009,Minneapolis,MN,OnTrac,Air,Furniture,230.55,4997.04,493.49,Government,CUST-02869,Snow,Low
SHP-2022-0131209,2022-08-09,2022-08-13,,,,,Nashville,TN,South,Newark,NJ,East,RT-0088,1428,WH-005,Atlanta,GA,UPS,Ground,Apparel,486.58,2552.43,162.51,B2C,CUST-05976,Clear,Low
SHP-2023-0001208,2023-07-06,2023-07-11,,,,,Detroit,MI,Central,Newark,NJ,East,RT-0197,1575,WH-001,Chicago,IL,UPS,Ground,Furniture,367.6,13981.43,133.95,B2B,CUST-04693,Clear,High
SHP-2024-0279591,2024-09-05,2024-09-07,,,,,Los Angeles,CA,West,Kansas City,MO,Central,RT-0137,291,WH-004,New York,NY,USPS,Air,Furniture,186.16,8647.18,202.48,B2B,CUST-04848,Snow,High
SHP-2021-0043386,2021-02-21,2021-02-23,,,,,Los Angeles,CA,West,Philadelphia,PA,East,RT-0099,1803,WH-001,Chicago,IL,UPS,Express,Electronics,475.21,9698.53,301.0,B2C,CUST-06737,Clear,Medium
SHP-2021-0061626,2021-05-07,2021-05-15,,,,,Hartford,CT,East,Boston,MA,East,RT-0053,2829,WH-007,Philadelphia,PA,UPS,Standard,Food & Beverage,123.98,4746.65,28.33,B2B,CUST-07204,Rain,Severe
SHP-2023-0108322,2023-08-07,2023-08-10,,,,,Dallas,TX,South,Charlotte,NC,South,RT-0173,200,WH-002,Dallas,TX,FedEx,Express,Industrial,256.51,6420.53,136.13,B2B,CUST-06049,Clear,High
SHP-2022-0287902,2022-02-03,2022-02-10,,,,,Philadelphia,PA,East,Columbus,OH,Central,RT-0001,2364,WH-001,Chicago,IL,UPS,Standard,Food & Beverage,25.92,4686.89,18.5,B2B,CUST-03100,Clear,High
SHP-2024-0260892,2024-05-15,2024-05-21,,,,,Seattle,WA,West,Baltimore,MD,East,RT-0132,528,WH-010,Phoenix,AZ,OnTrac,Ground,Automotive,154.61,14839.3,43.6,Government,CUST-03599,Clear,Medium
SHP-2022-0427804,2022-04-26,2022-05-03,,,,,San Francisco,CA,West,Hartford,CT,East,RT-0146,1609,WH-006,Seattle,WA,USPS,Standard,Apparel,114.81,11229.71,38.41,B2C,CUST-05846,Rain,High
SHP-2024-0162968,2024-12-14,2024-12-24,,,,,Baltimore,MD,East,Hartford,CT,East,RT-0156,2830,WH-005,Atlanta,GA,FedEx,Standard,Apparel,90.86,14503.63,54.04,B2B,CUST-01675,Clear,Medium
SHP-2022-0215199,2022-03-16,2022-03-20,,,,,Hartford,CT,East,New York,NY,East,RT-0029,508,WH-003,Los Angeles,CA,UPS,Ground,Food & Beverage,436.62,5291.14,173.24,B2C,CUST-07141,Clear,Low
SHP-2023-0182889,2023-03-14,2023-03-18,,,,,Newark,NJ,East,Boston,MA,East,RT-0158,2227,WH-009,Minneapolis,MN,DHL,Ground,Electronics,264.67,10705.6,92.66,B2C,CUST-06331,Storm,High
SHP-2023-0286417,2023-12-11,2023-12-13,,,,,Las Vegas,NV,West,Columbus,OH,Central,RT-0089,128,WH-009,Minneapolis,MN,UPS,Express,Apparel,119.6,9483.96,133.62,Government,CUST-06182,Snow,Low
SHP-2024-0240042,2024-02-23,2024-03-01,,,,,Baltimore,MD,East,Nashville,TN,South,RT-0141,1706,WH-002,Dallas,TX,USPS,Ground,Furniture,76.45,13897.46,38.23,B2B,CUST-02815,Storm,Medium
SHP-2023-0412954,2023-03-19,2023-03-22,,,,,Nashville,TN,South,Boston,MA,East,RT-0167,2729,WH-002,Dallas,TX,FedEx,Express,Food & Beverage,458.03,465.39,158.13,B2C,CUST-02467,Clear,High
SHP-2022-0329878,2022-09-05,2022-09-06,,,,,New York,NY,East,Boston,MA,East,RT-0189,1662,WH-008,Houston,TX,OnTrac,Air,Furniture,85.05,1553.16,223.69,B2C,CUST-02510,Clear,High
SHP-2024-0153940,2024-10-24,2024-10-25,,,,,Minneapolis,MN,Central,Nashville,TN,South,RT-0152,820,WH-002,Dallas,TX,DHL,Air,Electronics,278.19,8318.48,329.15,B2C,CUST-01410,Rain,Medium
SHP-2023-0243001,2023-10-24,2023-10-29,,,,,Portland,OR,West,Las Vegas,NV,West,RT-0127,490,WH-010,Phoenix,AZ,UPS,Ground,Food & Beverage,192.92,14331.81,42.31,B2C,CUST-05168,Clear,High
SHP-2021-0041706,2021-07-30,2021-08-06,,,,,Philadelphia,PA,East,Detroit,MI,Central,RT-0181,1515,WH-009,Minneapolis,MN,OnTrac,Ground,Apparel,221.01,14510.01,75.42,B2C,CUST-05765,Fog,Low
SHP-2023-0172448,2023-04-24,2023-04-26,,,,,Philadelphia,PA,East,Portland,OR,West,RT-0111,1365,WH-004,New York,NY,OnTrac,Air,Apparel,361.95,1109.67,560.46,B2C,CUST-06022,Clear,Low
